N,P,K,temperature,humidity,ph,rainfall,soil_type,season,region,irrigation,fertilizer,label
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,Silty,Rainy,East,Canal,Organic,Mango
34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,Loamy,Rainy,South,Drip,Mixed,Turmeric
36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,Sandy,Winter,South,Drip,Mixed,Pulses
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,Sandy,Summer,West,Rainfed,Chemical,Pulses
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,Silty,Summer,East,Rainfed,Mixed,Banana
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,Silty,Summer,East,Canal,Mixed,Potato
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,Clay,Summer,North,Drip,Organic,Millet
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,Sandy,Summer,West,Rainfed,Chemical,Turmeric
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,Loamy,Rainy,North,Rainfed,Chemical,Wheat
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,Silty,Winter,East,Rainfed,Organic,Turmeric
50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,Loamy,Rainy,North,Canal,Mixed,Coffee
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,Loamy,Summer,East,Drip,Chemical,Maize
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,Sandy,Summer,East,Rainfed,Mixed,Mango
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,Sandy,Summer,North,Drip,Chemical,Pepper
49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,Silty,Summer,North,Rainfed,Chemical,Tomato
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,Sandy,Winter,South,Rainfed,Chemical,Pineapple
63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,Sandy,Summer,South,Drip,Chemical,Mango
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,Sandy,Winter,South,Drip,Mixed,Sunflower
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,Loamy,Summer,East,Drip,Mixed,Maize
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,Silty,Winter,North,Canal,Mixed,Cabbage
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,Clay,Rainy,West,Rainfed,Mixed,Mango
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,Loamy,Summer,East,Canal,Organic,Maize
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,Sandy,Winter,West,Drip,Chemical,Cabbage
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,Loamy,Rainy,North,Rainfed,Chemical,Sugarcane
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,Sandy,Summer,East,Canal,Chemical,Jute
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,Sandy,Summer,West,Rainfed,Organic,Potato
45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,Loamy,Summer,West,Canal,Mixed,Maize
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,Silty,Winter,South,Drip,Chemical,Onion
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,Sandy,Winter,South,Canal,Mixed,Pineapple
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,Silty,Rainy,South,Rainfed,Mixed,Rice
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,Clay,Winter,East,Rainfed,Organic,Soybean
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,Sandy,Winter,North,Rainfed,Organic,Orange
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,Silty,Summer,North,Rainfed,Mixed,Wheat
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,Silty,Summer,South,Drip,Chemical,Jute
32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,Clay,Summer,South,Canal,Chemical,Cabbage
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,Silty,Summer,South,Drip,Organic,Pulses
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,Silty,Summer,West,Drip,Organic,Orange
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,Clay,Summer,South,Drip,Organic,Mango
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,Sandy,Summer,West,Rainfed,Organic,Wheat
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,Silty,Rainy,North,Rainfed,Organic,Coffee
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,Silty,Rainy,East,Rainfed,Organic,Grapes
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,Silty,Rainy,East,Canal,Organic,Grapes
38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,Loamy,Rainy,East,Rainfed,Chemical,Tomato
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,Clay,Summer,East,Canal,Organic,Onion
51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,Loamy,Rainy,West,Rainfed,Organic,Barley
56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,Clay,Summer,West,Rainfed,Chemical,Sugarcane
54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,Sandy,Rainy,South,Drip,Chemical,Mango
58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,Sandy,Winter,West,Drip,Mixed,Apple
68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,Silty,Rainy,South,Drip,Organic,Banana
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,Clay,Rainy,South,Canal,Organic,Coffee
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,Sandy,Summer,East,Canal,Organic,Onion
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,Clay,Rainy,West,Rainfed,Organic,Pulses
56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,Sandy,Winter,West,Canal,Mixed,Soybean
39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,Loamy,Summer,South,Rainfed,Chemical,Maize
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,Sandy,Summer,South,Canal,Chemical,Turmeric
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,Loamy,Rainy,North,Canal,Organic,Barley
13,28,33,28.130115,95.64807631,5.686972967,151.0761899,Sandy,Summer,North,Canal,Organic,Soybean
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,Silty,Summer,South,Drip,Organic,Pineapple
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,Loamy,Summer,North,Canal,Mixed,Maize
7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,Sandy,Summer,North,Drip,Mixed,Soybean
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,Silty,Summer,South,Drip,Chemical,Mango
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,Loamy,Summer,South,Canal,Organic,Maize
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,Silty,Winter,West,Rainfed,Organic,Coconut
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,Clay,Rainy,South,Rainfed,Organic,Pulses
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,Clay,Winter,South,Rainfed,Organic,Mango
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,Loamy,Summer,East,Canal,Mixed,Maize
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,Sandy,Summer,West,Rainfed,Chemical,Apple
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,Loamy,Rainy,West,Drip,Chemical,Jute
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,Silty,Winter,West,Rainfed,Mixed,Millet
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,Sandy,Rainy,East,Canal,Organic,Maize
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,Clay,Winter,South,Rainfed,Chemical,Potato
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,Sandy,Summer,West,Drip,Chemical,Apple
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,Clay,Rainy,West,Canal,Mixed,Mustard
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,Sandy,Rainy,North,Rainfed,Organic,Mango
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,Sandy,Summer,West,Canal,Chemical,Cardamom
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,Sandy,Rainy,South,Canal,Organic,Apple
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,Silty,Winter,South,Canal,Chemical,Sugarcane
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,Silty,Winter,North,Rainfed,Mixed,Barley
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,Loamy,Winter,West,Canal,Organic,Tea
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,Loamy,Winter,West,Rainfed,Mixed,Banana
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,Clay,Summer,West,Drip,Chemical,Cotton
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,Silty,Rainy,East,Rainfed,Mixed,Tea
16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,Clay,Winter,West,Drip,Mixed,Tomato
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,Loamy,Summer,South,Rainfed,Mixed,Maize
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,Clay,Rainy,South,Canal,Chemical,Mango
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,Loamy,Rainy,East,Rainfed,Organic,Cotton
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,Silty,Summer,East,Canal,Mixed,Pulses
8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,Sandy,Summer,West,Drip,Organic,Barley
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,Silty,Winter,North,Rainfed,Chemical,Coconut
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,Clay,Rainy,East,Canal,Organic,Mustard
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,Clay,Rainy,East,Drip,Mixed,Coffee
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,Silty,Summer,West,Drip,Mixed,Coffee
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,Silty,Rainy,West,Rainfed,Mixed,Mango
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,Loamy,Winter,East,Drip,Mixed,Wheat
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,Clay,Rainy,North,Canal,Mixed,Turmeric
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,Clay,Summer,East,Drip,Mixed,Pulses
17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,Silty,Summer,West,Drip,Chemical,Soybean
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,Sandy,Winter,West,Canal,Chemical,Pineapple
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,Clay,Winter,East,Drip,Chemical,Turmeric
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,Sandy,Rainy,North,Drip,Organic,Cabbage
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,Silty,Rainy,East,Drip,Organic,Coconut
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,Silty,Summer,East,Drip,Chemical,Coconut
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,Loamy,Winter,West,Canal,Organic,Mustard
34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,Clay,Winter,North,Drip,Organic,Pepper
14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,Sandy,Winter,South,Canal,Mixed,Grapes
18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,Loamy,Rainy,North,Drip,Mixed,Mustard
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,Clay,Winter,East,Drip,Organic,Groundnut
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,Loamy,Summer,East,Drip,Organic,Maize
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,Silty,Summer,East,Drip,Chemical,Cardamom
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,Clay,Rainy,North,Canal,Organic,Banana
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,Loamy,Rainy,West,Canal,Mixed,Grapes
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,Loamy,Winter,East,Canal,Organic,Potato
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,Sandy,Rainy,East,Rainfed,Chemical,Coffee
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,Loamy,Summer,North,Drip,Mixed,Maize
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,Clay,Winter,South,Drip,Mixed,Mustard
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,Clay,Summer,South,Canal,Mixed,Sunflower
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,Sandy,Winter,West,Rainfed,Mixed,Soybean
1,12,30,27.754298,95.94643831,5.56222383,131.0900076,Clay,Rainy,West,Drip,Organic,Turmeric
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,Silty,Winter,East,Canal,Chemical,Barley
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,Clay,Winter,North,Drip,Organic,Cotton
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,Clay,Summer,East,Drip,Organic,Sugarcane
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,Loamy,Summer,West,Canal,Mixed,Maize
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,Loamy,Winter,North,Canal,Chemical,Pepper
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,Clay,Rainy,North,Drip,Mixed,Pineapple
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,Sandy,Rainy,West,Drip,Organic,Tomato
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,Loamy,Summer,South,Canal,Organic,Maize
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,Sandy,Rainy,South,Drip,Mixed,Sugarcane
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,Clay,Summer,North,Drip,Organic,Pineapple
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,Clay,Rainy,East,Canal,Organic,Turmeric
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,Silty,Winter,South,Drip,Mixed,Tea
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,Loamy,Summer,East,Drip,Organic,Maize
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,Clay,Summer,South,Rainfed,Chemical,Sunflower
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,Silty,Winter,South,Canal,Mixed,Jute
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,Loamy,Summer,East,Rainfed,Chemical,Maize
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,Clay,Rainy,West,Rainfed,Organic,Mango
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,Clay,Rainy,South,Rainfed,Organic,Tomato
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,Loamy,Summer,South,Drip,Mixed,Maize
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,Loamy,Rainy,East,Drip,Organic,Coconut
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,Loamy,Summer,West,Rainfed,Mixed,Maize
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,Clay,Winter,South,Rainfed,Mixed,Barley
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,Clay,Summer,South,Rainfed,Mixed,Soybean
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,Silty,Winter,West,Drip,Mixed,Soybean
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,Sandy,Rainy,South,Rainfed,Mixed,Wheat
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,Loamy,Winter,West,Rainfed,Chemical,Barley
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,Clay,Rainy,West,Canal,Mixed,Tomato
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,Clay,Summer,East,Canal,Chemical,Maize
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,Loamy,Rainy,North,Drip,Organic,Barley
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,Sandy,Summer,West,Canal,Mixed,Sunflower
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,Loamy,Summer,East,Canal,Organic,Maize
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,Sandy,Winter,North,Canal,Mixed,Mustard
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,Clay,Winter,South,Drip,Chemical,Pineapple
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,Sandy,Winter,North,Canal,Chemical,Orange
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,Silty,Winter,West,Drip,Chemical,Jute
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,Clay,Rainy,West,Rainfed,Organic,Potato
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,Silty,Rainy,West,Canal,Mixed,Cotton
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,Loamy,Rainy,West,Drip,Organic,Apple
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,Loamy,Summer,West,Canal,Chemical,Maize
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,Loamy,Rainy,East,Rainfed,Organic,Potato
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,Sandy,Rainy,West,Drip,Chemical,Cardamom
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,Clay,Rainy,East,Drip,Chemical,Groundnut
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,Loamy,Winter,South,Drip,Chemical,Jute
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,Loamy,Rainy,West,Rainfed,Mixed,Millet
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,Clay,Summer,West,Rainfed,Mixed,Mango
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,Loamy,Winter,North,Rainfed,Chemical,Apple
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,Silty,Summer,South,Drip,Organic,Rice
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,Clay,Rainy,West,Rainfed,Organic,Turmeric
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,Clay,Winter,West,Canal,Mixed,Mustard
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,Clay,Summer,South,Rainfed,Chemical,Pulses
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,Silty,Rainy,East,Drip,Organic,Banana
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,Clay,Summer,West,Canal,Chemical,Soybean
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,Silty,Summer,North,Rainfed,Organic,Cotton
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,Clay,Summer,West,Canal,Mixed,Turmeric
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,Sandy,Rainy,North,Canal,Chemical,Sunflower
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,Loamy,Rainy,North,Drip,Chemical,Chickpea
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,Sandy,Summer,West,Canal,Organic,Grapes
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,Loamy,Winter,West,Canal,Organic,Millet
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,Silty,Winter,North,Drip,Organic,Wheat
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,Sandy,Rainy,South,Drip,Chemical,Banana
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,Clay,Rainy,South,Drip,Mixed,Mango
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,Loamy,Rainy,West,Canal,Mixed,Cardamom
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,Loamy,Rainy,East,Canal,Organic,Apple
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,Sandy,Rainy,South,Canal,Mixed,Pineapple
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,Silty,Winter,West,Drip,Organic,Wheat
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,Sandy,Rainy,South,Rainfed,Mixed,Pulses
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,Silty,Summer,East,Canal,Chemical,Maize
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,Silty,Summer,West,Rainfed,Organic,Groundnut
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,Loamy,Winter,East,Drip,Mixed,Banana
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,Sandy,Summer,West,Canal,Chemical,Groundnut
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,Sandy,Winter,East,Rainfed,Mixed,Apple
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,Silty,Winter,South,Canal,Chemical,Chickpea
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,Sandy,Summer,South,Canal,Chemical,Soybean
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,Clay,Rainy,East,Canal,Mixed,Pepper
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,Clay,Summer,East,Rainfed,Mixed,Mango
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,Sandy,Summer,East,Drip,Chemical,Sunflower
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,Sandy,Winter,West,Canal,Chemical,Barley
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,Silty,Summer,South,Drip,Chemical,Sugarcane
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,Clay,Winter,West,Drip,Organic,Barley
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,Clay,Rainy,South,Rainfed,Chemical,Groundnut
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,Loamy,Rainy,North,Rainfed,Organic,Soybean
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,Silty,Rainy,West,Drip,Chemical,Barley
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,Loamy,Summer,South,Canal,Organic,Maize
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,Clay,Winter,South,Rainfed,Chemical,Mustard
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,Silty,Rainy,West,Canal,Chemical,Sunflower
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,Sandy,Winter,West,Canal,Chemical,Cotton
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,Silty,Winter,South,Canal,Mixed,Soybean
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,Sandy,Rainy,West,Drip,Mixed,Pepper
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,Sandy,Rainy,East,Canal,Chemical,Sunflower
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,Silty,Winter,West,Drip,Organic,Orange
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,Sandy,Rainy,West,Drip,Organic,Maize
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,Loamy,Winter,West,Canal,Chemical,Banana
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,Clay,Winter,South,Canal,Mixed,Cabbage
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,Sandy,Rainy,East,Canal,Organic,Rice
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,Loamy,Summer,North,Canal,Mixed,Maize
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,Sandy,Rainy,North,Drip,Organic,Mustard
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,Clay,Summer,East,Canal,Chemical,Grapes
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,Loamy,Winter,East,Canal,Mixed,Coconut
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,Clay,Winter,East,Drip,Organic,Coffee
